City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
365,calais,50.9167,1.8333,10.59,79,2,5.29,FR,1717897968
366,isiro,2.7739,27.616,19.42,98,100,0.38,CD,1717897969
367,roma,43.2128,-75.4557,18.23,64,40,4.12,US,1717897863
368,khost,33.3395,69.9204,24.9,33,0,1.04,AF,1717897970
369,quelimane,-17.8786,36.8883,20.49,88,85,5.59,MZ,1717897842
370,tevriz,57.509,72.4042,15.26,65,1,0.81,RU,1717897971
371,i-n-salah,27.1935,2.4607,35.32,11,31,3.16,DZ,1717897971
372,santa terezinha,-29.9002,-50.0904,17.33,94,100,4.17,BR,1717897971
373,puerto deseado,-47.7503,-65.8938,6.95,92,100,6.62,AR,1717897972
374,codrington,-38.2667,141.9667,13.51,63,85,3.98,AU,1717897972
375,ascension,30.2169,-90.9001,28.48,74,0,0.0,US,1717897973
376,ergani,38.2653,39.7621,19.69,61,0,1.97,TR,1717897973
377,tazovsky,67.4667,78.7,3.72,93,100,3.85,RU,1717897974
378,sarila,25.7667,79.6833,36.71,23,77,2.49,IN,1717897974
379,caleta de carquin,-11.0925,-77.6267,17.94,85,69,5.47,PE,1717897975
380,kristiansund,63.1115,7.732,9.36,87,75,1.54,NO,1717897975
381,natal,-5.795,-35.2094,25.36,94,40,2.06,BR,1717897518
382,angaur state,6.906,134.13,28.02,79,100,3.27,PW,1717897976
383,ugurludag,40.4463,34.4526,15.0,86,60,2.14,TR,1717897976
384,zouerate,22.7187,-12.4521,27.46,22,0,4.38,MR,1717897977
385,bamboo flat,11.7,92.7167,29.05,79,75,4.63,IN,1717897977
386,itagi,-14.1628,-40.0061,18.47,97,1,0.52,BR,1717897977
387,kuju,23.7167,85.5,34.61,33,100,2.72,IN,1717897978
388,zhangzhou,24.5133,117.6556,26.96,76,98,0.71,CN,1717897978
389,ghat,24.9647,10.1728,28.83,13,0,1.75,LY,1717897979
390,kanoya,31.3833,130.85,24.54,88,75,5.14,JP,1717897979
391,at taj,24.2049,23.2857,25.13,22,0,4.74,LY,1717897980
392,coahuayana de hidalgo,18.7,-103.6583,24.41,84,74,1.43,MX,1717897981
393,male,4.1748,73.5089,28.97,79,75,4.12,MV,1717897981
394,mariestad,58.7097,13.8237,6.88,96,77,4.73,SE,1717897981
395,qal'ah-ye shahr,35.5473,65.5676,13.92,38,0,1.12,AF,1717897982
396,borujen,31.9652,51.2873,16.0,17,0,1.33,IR,1717897982
397,colchani,-20.3,-66.9333,3.68,34,24,2.71,BO,1717897983
398,qui nhon,13.7667,109.2333,30.67,64,100,1.46,VN,1717897921
399,staraya kulatka,52.7167,47.6167,16.12,89,0,1.59,RU,1717897984
400,shemgang,27.2169,90.6579,21.97,80,71,1.29,BT,1717897984
401,san antonio de pale,-1.4014,5.6325,24.67,80,62,5.15,GQ,1717897985
402,mampong,7.0627,-1.4001,22.65,92,100,3.23,GH,1717897985
403,lockwood,45.8191,-108.4149,25.94,29,20,6.17,US,1717897985
404,priozersk,61.0393,30.1291,8.89,88,30,1.97,RU,1717897986
405,abu jibeha,11.4562,31.2285,26.81,65,100,2.58,SD,1717897986
406,villa de san francisco,14.1667,-86.9667,26.71,92,100,0.64,HN,1717897987
407,tura,25.5198,90.2201,27.72,87,26,2.93,IN,1717897987
408,wau,7.7029,27.9953,23.39,85,100,1.21,SS,1717897987
409,evinayong,1.4368,10.5512,20.04,99,100,0.37,GQ,1717897988
410,listowel,52.4464,-9.485,10.84,77,100,5.2,IE,1717897741
411,acarau,-2.8856,-40.12,25.41,86,11,4.15,BR,1717897989
412,port macquarie,-31.4333,152.9167,21.05,47,46,0.96,AU,1717897989
413,agadez,19.75,10.25,30.17,14,0,3.85,NE,1717897990
414,voinjama,8.4219,-9.7478,20.68,100,97,0.86,LR,1717897990
415,nanao,37.05,136.9667,25.66,61,100,2.48,JP,1717897712
416,levuka,50.1834,-105.4011,14.9,54,84,5.24,CA,1717897863
417,smithers,54.7804,-127.1743,26.18,17,0,2.57,CA,1717897991
418,key largo,25.0865,-80.4473,28.33,66,5,2.54,US,1717897992
419,ust'-kulom,61.6864,53.6902,15.12,68,100,2.13,RU,1717897992
420,okha,53.5739,142.9478,7.92,88,100,6.26,RU,1717897992
421,valparaiso,-33.0393,-71.6273,15.63,81,75,6.69,CL,1717897993
422,dampit,-8.2116,112.7493,24.62,91,99,0.87,ID,1717897993
423,chegdomyn,51.1167,133.0167,16.19,75,100,1.28,RU,1717897994
424,namibe,-15.1961,12.1522,19.84,71,0,0.8,AO,1717897994
425,wuhai,39.6647,106.8122,26.8,24,96,3.22,CN,1717897995
426,tolanaro,-25.0319,46.9987,20.04,68,75,3.09,MG,1717897995
427,ad darb,17.7229,42.2526,30.77,38,7,1.99,SA,1717897995
428,haiku-pauwela,20.9219,-156.3051,28.98,70,20,10.8,US,1717897996
429,polyarnyy,69.1989,33.4478,4.65,81,78,5.01,RU,1717897996
430,san francisco,37.7749,-122.4194,21.84,77,75,10.73,US,1717897346
431,nuuk,64.1835,-51.7216,3.34,100,100,13.89,GL,1717897997
432,bouca,6.5105,18.2733,23.55,82,100,1.5,CF,1717897997
433,idaho falls,43.4666,-112.0341,31.05,38,0,7.2,US,1717897998
434,coyhaique,-45.5752,-72.0662,7.34,99,100,1.79,CL,1717897875
435,farafangana,-22.8167,47.8333,20.0,87,93,6.7,MG,1717897999
436,cangzhou,38.3167,116.8667,34.93,18,34,3.19,CN,1717897999
437,flying fish cove,-10.4217,105.6791,26.82,89,100,5.66,CX,1717897827
438,revelstoke,50.9832,-118.2023,27.01,17,0,2.06,CA,1717898000
439,mata-utu,-13.2816,-176.1745,27.89,76,100,9.79,WF,1717898000
440,dalbandin,28.8947,64.4101,28.16,9,0,2.9,PK,1717898001
441,tobelo,1.7284,128.0095,29.3,69,59,2.08,ID,1717898001
442,hilo,19.7297,-155.09,27.85,73,75,5.14,US,1717898002
443,thunder bay,48.4001,-89.3168,14.95,77,100,4.63,CA,1717897812
444,ulladulla,-35.35,150.4667,15.77,61,63,1.09,AU,1717898003
445,nalut,30.3333,10.85,27.87,16,0,3.44,LY,1717898003
446,iquique,-20.2208,-70.1431,18.02,65,26,1.73,CL,1717897749
447,lower hutt,-41.2167,174.9167,16.8,80,100,9.77,NZ,1717898004
448,nola,40.922,14.5329,23.42,92,84,0.89,IT,1717898005
449,letterkenny,54.95,-7.7333,8.63,86,100,4.42,IE,1717898005
450,tadine,-21.55,167.8833,25.04,72,100,4.4,NC,1717898006
451,kilindoni,-7.9139,39.6668,27.25,68,13,8.96,TZ,1717898006
452,tosontsengel,48.7567,98.2839,17.11,37,17,1.86,MN,1717898006
453,urumqi,43.801,87.6005,26.53,26,0,3.0,CN,1717898007
454,north bend,43.4065,-124.2243,20.69,82,40,5.14,US,1717898007
455,edwards,39.645,-106.5942,22.57,71,90,1.43,US,1717898008
456,panama city beach,30.1766,-85.8055,28.07,70,0,3.6,US,1717897981
457,thayetmyo,19.3167,95.1833,29.92,67,100,2.26,MM,1717898008
458,urangan,-25.3,152.9,21.78,60,11,4.92,AU,1717897767
459,kolonia town,6.964,158.206,29.06,84,100,1.54,FM,1717898009
460,kuqa,41.7278,82.9364,26.41,19,100,2.37,CN,1717898010
461,tocopilla,-22.092,-70.1979,17.43,79,15,3.75,CL,1717897902
462,hotan,37.0997,79.9269,21.38,36,100,4.09,CN,1717898011
463,ishigaki,24.3448,124.1572,26.07,100,75,3.6,JP,1717898011
464,alzamay,55.5562,98.6644,21.24,67,88,4.64,RU,1717898012
465,cabo san lucas,22.8909,-109.9124,25.9,63,9,5.58,MX,1717897741
466,prado,-17.3411,-39.2208,22.37,87,32,4.0,BR,1717898012
467,hell-ville,-13.4,48.2667,24.32,71,5,2.71,MG,1717898013
468,sirjan,29.452,55.6814,21.84,22,0,2.39,IR,1717898013
469,skovorodino,53.9833,123.9167,23.93,25,11,1.19,RU,1717898014
470,cill airne,52.05,-9.5167,9.93,76,100,2.27,IE,1717898014
471,sola,-13.8833,167.55,26.52,74,83,7.4,VU,1717898015
472,makurdi,7.7411,8.5121,24.9,91,98,2.3,NG,1717898015
473,manado,1.487,124.8455,32.43,62,20,1.54,ID,1717898015
474,inverloch,-38.6333,145.7167,15.59,71,82,5.52,AU,1717898016
475,labytnangi,66.6572,66.4183,0.77,80,11,1.03,RU,1717898016
476,nova vicosa,-17.8919,-39.3719,23.79,75,51,4.33,BR,1717898017
477,monmouth,40.3001,-74.1663,24.48,64,0,2.06,US,1717897752
478,yerbabuena,20.9667,-101.2667,24.85,35,98,5.56,MX,1717898018
479,shimoda,34.6667,138.95,24.2,82,100,0.33,JP,1717898018
480,karmaskaly,54.3709,56.1837,15.95,97,100,3.21,RU,1717898019
481,makokou,0.5738,12.8642,21.4,99,100,1.34,GA,1717898019
482,prince rupert,54.3161,-130.3201,15.05,57,40,5.14,CA,1717898020
483,paita,-5.0892,-81.1144,19.43,81,9,5.6,PE,1717898020
484,yen vinh,18.6667,105.6667,29.41,74,100,0.97,VN,1717898020
485,balabac,7.9868,117.0645,27.86,76,100,2.25,PH,1717898021
486,shahrud,36.4182,54.9763,21.46,28,5,1.78,IR,1717898021
487,puerto santa,-8.9906,-78.6456,17.75,90,17,4.11,PE,1717898022
488,sanctuary point,-35.1114,150.629,19.43,59,26,1.9,AU,1717898022
489,eket,4.6412,7.9209,24.39,93,80,2.0,NG,1717898023
490,gurupa,-1.405,-51.64,23.43,98,99,1.19,BR,1717898023
491,bay roberts,47.5999,-53.2648,11.14,92,55,0.45,CA,1717898024
492,sault ste. marie,46.5168,-84.3333,13.16,73,0,3.09,CA,1717898013
493,yeed,4.55,43.0333,23.81,69,72,7.66,SO,1717898024
494,harsin,34.2721,47.5861,17.45,32,13,1.8,IR,1717898025
495,temiskaming shores,47.4938,-79.7153,14.89,96,100,3.0,CA,1717898025
496,lorengau,-2.0226,147.2712,29.76,73,45,4.14,PG,1717898026
497,fisterra,42.9049,-9.2629,14.3,81,27,8.98,ES,1717898026
498,leava,-14.3,-178.1667,27.35,74,50,10.28,WF,1717898027
499,isangel,-19.55,169.2667,29.06,65,75,2.57,VU,1717898027
500,isabela,6.7085,121.9711,29.03,65,48,0.62,PH,1717898027
501,eenhana,-17.4667,16.3333,13.4,32,1,4.18,,1717898028
502,kavaratti,10.5669,72.642,27.63,84,100,6.76,IN,1717898028
503,ulanhot,46.0833,122.0833,22.36,36,6,3.8,CN,1717898029
504,mikomeseng,2.1361,10.6132,20.71,100,100,0.14,GQ,1717898029
505,prince george,53.9166,-122.753,20.7,37,0,7.2,CA,1717897983
506,zeya,53.75,127.2667,20.83,32,100,2.27,RU,1717897847
507,mujiayingzi,42.1167,118.7833,24.61,21,0,4.52,CN,1717898030
508,ixtapa,20.7,-105.2,27.9,76,35,1.79,MX,1717898031
509,villa gesell,-37.2639,-56.973,15.03,98,100,5.22,AR,1717897833
510,peal de becerro,37.8771,-3.0841,15.53,71,30,2.29,ES,1717898032
511,coxim,-18.5067,-54.76,22.42,48,90,1.81,BR,1717898032
512,aleksandrovsk-sakhalinskiy,50.8975,142.1561,15.75,75,93,3.24,RU,1717898033
513,lensk,60.7253,114.9278,14.51,54,99,1.19,RU,1717898033
514,mpongwe,-13.5091,28.155,14.17,82,26,4.44,ZM,1717898033
515,sebastopol,44.6,33.5333,19.44,54,15,1.84,UA,1717897801
516,wajir,1.7471,40.0573,23.74,69,98,7.33,KE,1717898034
517,mpika,-11.8343,31.4529,11.54,97,37,4.35,ZM,1717898035
518,mahanoro,-19.9,48.8,18.85,89,0,2.73,MG,1717898035
519,vondrozo,-22.8167,47.2833,15.44,92,97,3.41,MG,1717898035
520,inongo,-1.95,18.2667,21.61,80,89,1.49,CD,1717898036
521,dali,25.7,100.1833,22.84,70,26,0.88,CN,1717898037
522,bandon,51.7469,-8.7425,9.77,92,4,2.65,IE,1717898037
523,zhumadian,32.9794,114.0294,32.17,35,50,2.89,CN,1717898038
524,vainode,56.4333,21.8667,12.99,92,100,4.13,LV,1717898038
525,fort irwin,35.2627,-116.6848,37.74,10,0,7.72,US,1717898039
526,kangding,30.0513,101.9603,16.12,87,89,1.96,CN,1717898039
527,palmas,-10.2128,-48.3603,23.93,73,0,2.06,BR,1717897472
528,pathanamthitta,9.2667,76.7833,27.63,92,100,0.45,IN,1717898040
